EAR_L,EAR_R,EAR_AVG,DX,DY,LABEL
0.38102457499507536,0.3711620493092832,0.375363480460897,0.018350879769585833,-0.016919464500417508,4
0.3957352202699301,0.3537560111992395,0.36845186175792116,0.21141539462461137,0.013934229477380064,1
0.22172800403220358,0.227156311848986,0.21049099691816575,0.042338128973682915,0.09467188899658886,3
0.09769220197628795,0.11146507136406679,0.15932449042780475,0.04466607018372623,0.08432604334321694,3
0.34715064195889495,0.3353424613743329,0.3406952345450125,0.02162968085540106,0.007964266044937062,4
0.3516807241492155,0.33799367552412507,0.34641035235428896,0.00815906889556489,0.002712550974462221,4
